- - - - - - - experiments/1_class/10_in_clusters.argos experiments/1_class/10_in_lines.argos experiments/1_class/3_in_clusters.argos experiments/1_class/3_in_lines.argos experiments/1_class/4_in_clusters.argos experiments/1_class/4_in_lines.argos experiments/1_class/5_in_clusters.argos experiments/1_class/5_in_lines.argos experiments/2_class/10_in_clusters.argos experiments/2_class/10_in_lines.argos experiments/2_class/3_in_clusters.argos experiments/2_class/3_in_lines.argos experiments/2_class/4_in_clusters.argos experiments/2_class/4_in_lines.argos experiments/2_class/5_in_clusters.argos experiments/2_class/5_in_lines.argos experiments/4_class/10_in_clusters.argos experiments/4_class/10_in_lines.argos experiments/4_class/12_uniform_0.05_density.argos experiments/4_class/12_uniform_0.10_density.argos experiments/4_class/12_uniform_0.20_density.argos experiments/4_class/16_uniform_0.05_density.argos experiments/4_class/16_uniform_0.10_density.argos experiments/4_class/16_uniform_0.20_density.argos experiments/4_class/20_uniform_0.05_density.argos experiments/4_class/20_uniform_0.10_density.argos experiments/4_class/20_uniform_0.20_density.argos experiments/4_class/3_in_clusters.argos experiments/4_class/3_in_lines.argos experiments/4_class/40_uniform_0.05_density.argos experiments/4_class/40_uniform_0.10_density.argos experiments/4_class/40_uniform_0.20_density.argos experiments/4_class/4_in_clusters.argos experiments/4_class/4_in_lines.argos experiments/4_class/5_in_clusters.argos experiments/4_class/5_in_lines.argos 
49040 -0.3333 1.0000 -0.3333 1.0000 0.6667 0.6667 -513.850 -522.100 -1205.665 -1234.500 -1268.125 -1905.625 -905.600 -1039.800 -513.850 -522.100 -1205.665 -1234.500 -1268.125 -1905.625 -905.600 -1039.800 -513.850 -522.100 -1230.500 -1265.665 -1330.165 -1498.000 -1201.000 -1481.875 -1213.400 -1433.900 -933.100 -1205.665 -1234.500 -746.250 -839.350 -947.300 -1268.125 -1905.625 -905.600 -1039.800 
49041 -0.3333 1.0000 -0.3333 1.0000 0.6667 1.0000 -596.500 -604.900 -1200.000 -1438.500 -900.000 -1109.750 -990.900 -1126.200 -596.500 -604.900 -1200.000 -1438.500 -900.000 -1109.750 -990.900 -1126.200 -596.500 -604.900 -1482.335 -1308.665 -1662.835 -1246.250 -1085.625 -1012.375 -1013.500 -961.300 -1073.500 -1200.000 -1438.500 -556.800 -616.950 -709.800 -900.000 -1109.750 -990.900 -1126.200 
49042 -0.3333 1.0000 -0.3333 1.0000 1.0000 -1.0000 -613.250 -772.150 -1474.835 -1777.500 -1137.875 -2036.375 -1107.700 -920.300 -613.250 -772.150 -1474.835 -1777.500 -1137.875 -2036.375 -1107.700 -920.300 -613.250 -772.150 -2204.000 -1683.835 -2520.835 -2073.750 -1911.875 -1497.125 -1462.500 -1747.000 -2020.700 -1474.835 -1777.500 -749.200 -1076.750 -1026.200 -1137.875 -2036.375 -1107.700 -920.300 
49043 -0.3333 1.0000 -0.3333 1.0000 1.0000 -0.6667 -718.400 -668.400 -1616.335 -1707.665 -1276.125 -1551.500 -1097.600 -1232.900 -718.400 -668.400 -1616.335 -1707.665 -1276.125 -1551.500 -1097.600 -1232.900 -718.400 -668.400 -2117.665 -1792.165 -2333.165 -1674.125 -1899.750 -1537.875 -1380.400 -1498.500 -1546.400 -1616.335 -1707.665 -788.550 -1151.550 -998.650 -1276.125 -1551.500 -1097.600 -1232.900 
49044 -0.3333 1.0000 -0.3333 1.0000 1.0000 -0.3333 -640.550 -694.800 -1599.000 -1471.835 -1325.250 -1597.250 -1068.500 -1014.900 -640.550 -694.800 -1599.000 -1471.835 -1325.250 -1597.250 -1068.500 -1014.900 -640.550 -694.800 -1405.165 -1805.835 -1825.000 -1788.875 -1573.375 -1521.500 -1543.500 -1426.300 -1163.800 -1599.000 -1471.835 -866.350 -887.500 -1007.900 -1325.250 -1597.250 -1068.500 -1014.900 
49045 -0.3333 1.0000 -0.3333 1.0000 1.0000 0.0000 -673.050 -797.750 -1200.000 -1495.500 -1402.875 -1607.625 -1439.100 -1154.500 -673.050 -797.750 -1200.000 -1495.500 -1402.875 -1607.625 -1439.100 -1154.500 -673.050 -797.750 -1679.665 -1681.165 -1869.165 -1595.000 -1789.750 -1555.375 -1661.400 -1199.200 -1448.400 -1200.000 -1495.500 -1090.900 -1128.250 -989.000 -1402.875 -1607.625 -1439.100 -1154.500 
49046 -0.3333 1.0000 -0.3333 1.0000 1.0000 0.3333 -781.750 -648.450 -1781.335 -1312.165 -1278.500 -1113.750 -1123.200 -1151.200 -781.750 -648.450 -1781.335 -1312.165 -1278.500 -1113.750 -1123.200 -1151.200 -781.750 -648.450 -1566.500 -1505.335 -1895.335 -1388.250 -1733.125 -1397.000 -1511.300 -1297.900 -1461.900 -1781.335 -1312.165 -751.150 -1085.950 -818.000 -1278.500 -1113.750 -1123.200 -1151.200 
49047 -0.3333 1.0000 -0.3333 1.0000 1.0000 0.6667 -643.600 -794.300 -1497.335 -1467.835 -1430.375 -1458.875 -960.300 -1173.200 -643.600 -794.300 -1497.335 -1467.835 -1430.375 -1458.875 -960.300 -1173.200 -643.600 -794.300 -1532.000 -1361.165 -1465.500 -1463.750 -1073.125 -1583.000 -1552.900 -1403.700 -971.100 -1497.335 -1467.835 -1166.150 -721.950 -675.250 -1430.375 -1458.875 -960.300 -1173.200 
49048 -0.3333 1.0000 -0.3333 1.0000 1.0000 1.0000 -853.450 -501.800 -1465.165 -1998.665 -900.000 -1157.750 -906.700 -1044.300 -853.450 -501.800 -1465.165 -1998.665 -900.000 -1157.750 -906.700 -1044.300 -853.450 -501.800 -1492.665 -1534.500 -1586.165 -1270.000 -1974.000 -1385.375 -1169.900 -762.900 -959.300 -1465.165 -1998.665 -763.300 -667.800 -773.250 -900.000 -1157.750 -906.700 -1044.300 
49049 -0.3333 1.0000 0.0000 -1.0000 -1.0000 -1.0000 -648.000 -624.900 -1219.335 -1205.165 -910.375 -1001.375 -1115.000 -912.400 -648.000 -624.900 -1219.335 -1205.165 -910.375 -1001.375 -1115.000 -912.400 -648.000 -624.900 -1239.000 -1251.835 -1305.500 -962.875 -1002.500 -1068.000 -807.200 -842.600 -972.900 -1219.335 -1205.165 -512.650 -575.100 -502.750 -910.375 -1001.375 -1115.000 -912.400 
49050 -0.3333 1.0000 0.0000 -1.0000 -1.0000 -0.6667 -428.550 -400.650 -1200.000 -1200.000 -900.000 -900.000 -727.200 -722.400 -428.550 -400.650 -1200.000 -1200.000 -900.000 -900.000 -727.200 -722.400 -428.550 -400.650 -1225.165 -1214.835 -1216.665 -905.500 -900.250 -909.250 -727.800 -723.000 -727.900 -1200.000 -1200.000 -445.700 -393.900 -413.600 -900.000 -900.000 -727.200 -722.400 
49051 -0.3333 1.0000 0.0000 -1.0000 -1.0000 -0.3333 -407.250 -392.650 -1200.000 -1200.000 -900.000 -900.000 -733.400 -737.000 -407.250 -392.650 -1200.000 -1200.000 -900.000 -900.000 -733.400 -737.000 -407.250 -392.650 -1200.000 -1204.165 -1209.835 -900.000 -901.125 -916.000 -723.300 -720.200 -737.200 -1200.000 -1200.000 -374.700 -391.100 -409.800 -900.000 -900.000 -733.400 -737.000 
49052 -0.3333 1.0000 0.0000 -1.0000 -1.0000 0.0000 -370.600 -373.750 -1200.000 -1200.000 -900.000 -900.000 -725.600 -720.000 -370.600 -373.750 -1200.000 -1200.000 -900.000 -900.000 -725.600 -720.000 -370.600 -373.750 -1200.000 -1200.835 -1204.500 -900.000 -901.375 -907.125 -720.900 -720.200 -738.900 -1200.000 -1200.000 -377.850 -383.400 -395.400 -900.000 -900.000 -725.600 -720.000 
49053 -0.3333 1.0000 0.0000 -1.0000 -1.0000 0.3333 -382.050 -379.850 -1200.000 -1200.000 -900.000 -900.000 -721.100 -720.000 -382.050 -379.850 -1200.000 -1200.000 -900.000 -900.000 -721.100 -720.000 -382.050 -379.850 -1200.000 -1200.665 -1203.835 -978.750 -900.500 -924.250 -720.000 -720.200 -737.600 -1200.000 -1200.000 -374.750 -383.600 -390.050 -900.000 -900.000 -721.100 -720.000 
49054 -0.3333 1.0000 0.0000 -1.0000 -1.0000 0.6667 -368.400 -369.650 -1200.000 -1200.000 -900.000 -900.000 -720.500 -720.000 -368.400 -369.650 -1200.000 -1200.000 -900.000 -900.000 -720.500 -720.000 -368.400 -369.650 -1200.000 -1200.665 -1204.500 -900.000 -900.500 -916.750 -720.000 -720.200 -733.300 -1200.000 -1200.000 -406.100 -379.600 -381.150 -900.000 -900.000 -720.500 -720.000 
49055 -0.3333 1.0000 0.0000 -1.0000 -1.0000 1.0000 -403.750 -380.800 -1200.000 -1200.000 -900.000 -902.875 -720.300 -720.000 -403.750 -380.800 -1200.000 -1200.000 -900.000 -902.875 -720.300 -720.000 -403.750 -380.800 -1200.000 -1200.665 -1204.000 -900.000 -922.000 -917.000 -720.000 -720.200 -734.000 -1200.000 -1200.000 -372.050 -371.950 -370.350 -900.000 -902.875 -720.300 -720.000 
49056 -0.3333 1.0000 0.0000 -1.0000 -0.6667 -1.0000 -602.650 -574.150 -1210.500 -1275.335 -974.375 -950.875 -932.700 -875.300 -602.650 -574.150 -1210.500 -1275.335 -974.375 -950.875 -932.700 -875.300 -602.650 -574.150 -1302.665 -1236.665 -1254.335 -1011.125 -1111.125 -1014.750 -804.000 -937.400 -906.800 -1210.500 -1275.335 -632.650 -610.550 -636.100 -974.375 -950.875 -932.700 -875.300 
49057 -0.3333 1.0000 0.0000 -1.0000 -0.6667 -0.6667 -562.000 -698.750 -1200.000 -1210.835 -939.500 -948.625 -813.400 -759.900 -562.000 -698.750 -1200.000 -1210.835 -939.500 -948.625 -813.400 -759.900 -562.000 -698.750 -1260.335 -1258.000 -1233.835 -990.250 -995.000 -1118.500 -812.900 -742.600 -847.000 -1200.000 -1210.835 -495.550 -604.000 -582.150 -939.500 -948.625 -813.400 -759.900 
49058 -0.3333 1.0000 0.0000 -1.0000 -0.6667 -0.3333 -378.500 -400.600 -1200.000 -1200.000 -900.000 -900.000 -726.200 -722.600 -378.500 -400.600 -1200.000 -1200.000 -900.000 -900.000 -726.200 -722.600 -378.500 -400.600 -1204.500 -1205.165 -1213.335 -900.000 -900.375 -907.750 -731.700 -721.800 -737.700 -1200.000 -1200.000 -403.850 -378.350 -424.350 -900.000 -900.000 -726.200 -722.600 
49059 -0.3333 1.0000 0.0000 -1.0000 -0.6667 0.0000 -402.100 -402.350 -1200.000 -1200.000 -900.000 -900.000 -724.600 -720.000 -402.100 -402.350 -1200.000 -1200.000 -900.000 -900.000 -724.600 -720.000 -402.100 -402.350 -1200.000 -1200.835 -1205.000 -900.000 -900.500 -911.000 -720.000 -720.200 -752.100 -1200.000 -1200.000 -376.100 -399.200 -386.600 -900.000 -900.000 -724.600 -720.000 
49060 -0.3333 1.0000 0.0000 -1.0000 -0.6667 0.3333 -368.050 -368.800 -1200.000 -1200.000 -900.000 -935.000 -720.900 -720.000 -368.050 -368.800 -1200.000 -1200.000 -900.000 -935.000 -720.900 -720.000 -368.050 -368.800 -1200.000 -1200.665 -1204.000 -900.000 -900.625 -922.250 -720.000 -721.300 -748.900 -1200.000 -1200.000 -390.600 -387.050 -391.300 -900.000 -935.000 -720.900 -720.000 
49061 -0.3333 1.0000 0.0000 -1.0000 -0.6667 0.6667 -382.250 -375.400 -1200.000 -1200.000 -900.000 -902.875 -720.300 -720.000 -382.250 -375.400 -1200.000 -1200.000 -900.000 -902.875 -720.300 -720.000 -382.250 -375.400 -1200.000 -1200.665 -1203.165 -900.000 -911.625 -929.750 -720.000 -720.200 -736.400 -1200.000 -1200.000 -388.000 -378.250 -377.250 -900.000 -902.875 -720.300 -720.000 
49062 -0.3333 1.0000 0.0000 -1.0000 -0.6667 1.0000 -385.650 -360.000 -1200.000 -1200.000 -900.000 -918.875 -720.200 -720.000 -385.650 -360.000 -1200.000 -1200.000 -900.000 -918.875 -720.200 -720.000 -385.650 -360.000 -1200.000 -1200.500 -1202.835 -900.000 -904.250 -913.500 -720.000 -720.600 -738.100 -1200.000 -1200.000 -363.400 -368.350 -370.050 -900.000 -918.875 -720.200 -720.000 
49063 -0.3333 1.0000 0.0000 -1.0000 -0.3333 -1.0000 -720.700 -624.450 -1200.000 -1200.000 -940.000 -966.625 -875.100 -735.000 -720.700 -624.450 -1200.000 -1200.000 -940.000 -966.625 -875.100 -735.000 -720.700 -624.450 -1287.665 -1303.335 -1207.665 -912.750 -950.750 -913.000 -794.200 -843.400 -850.400 -1200.000 -1200.000 -630.800 -649.050 -648.850 -940.000 -966.625 -875.100 -735.000 
49064 -0.3333 1.0000 0.0000 -1.0000 -0.3333 -0.6667 -559.950 -517.300 -1200.000 -1329.835 -922.375 -920.750 -870.200 -750.100 -559.950 -517.300 -1200.000 -1329.835 -922.375 -920.750 -870.200 -750.100 -559.950 -517.300 -1252.665 -1229.335 -1223.500 -1130.250 -967.375 -1037.750 -746.900 -927.400 -855.400 -1200.000 -1329.835 -655.200 -607.500 -685.300 -922.375 -920.750 -870.200 -750.100 
49065 -0.3333 1.0000 0.0000 -1.0000 -0.3333 -0.3333 -656.000 -564.700 -1200.000 -1200.000 -916.625 -1039.000 -927.100 -862.400 -656.000 -564.700 -1200.000 -1200.000 -916.625 -1039.000 -927.100 -862.400 -656.000 -564.700 -1210.835 -1221.835 -1207.000 -913.125 -940.000 -926.875 -729.400 -842.500 -757.700 -1200.000 -1200.000 -594.950 -437.450 -677.950 -916.625 -1039.000 -927.100 -862.400 
49066 -0.3333 1.0000 0.0000 -1.0000 -0.3333 0.0000 -383.800 -369.950 -1200.000 -1200.000 -900.000 -900.000 -729.200 -720.000 -383.800 -369.950 -1200.000 -1200.000 -900.000 -900.000 -729.200 -720.000 -383.800 -369.950 -1200.000 -1200.665 -1206.500 -900.000 -900.875 -932.875 -720.000 -723.400 -749.700 -1200.000 -1200.000 -371.000 -388.350 -390.950 -900.000 -900.000 -729.200 -720.000 
49067 -0.3333 1.0000 0.0000 -1.0000 -0.3333 0.3333 -368.500 -365.950 -1200.000 -1200.000 -900.000 -903.250 -720.400 -720.000 -368.500 -365.950 -1200.000 -1200.000 -900.000 -903.250 -720.400 -720.000 -368.500 -365.950 -1200.000 -1200.665 -1203.335 -900.000 -916.000 -918.500 -720.000 -732.500 -740.200 -1200.000 -1200.000 -376.850 -377.450 -387.750 -900.000 -903.250 -720.400 -720.000 
49068 -0.3333 1.0000 0.0000 -1.0000 -0.3333 0.6667 -381.600 -372.450 -1200.000 -1200.000 -900.000 -911.625 -720.200 -720.000 -381.600 -372.450 -1200.000 -1200.000 -900.000 -911.625 -720.200 -720.000 -381.600 -372.450 -1200.000 -1200.500 -1202.835 -900.000 -902.250 -916.125 -720.000 -738.400 -754.700 -1200.000 -1200.000 -369.300 -360.250 -371.550 -900.000 -911.625 -720.200 -720.000 
49069 -0.3333 1.0000 0.0000 -1.0000 -0.3333 1.0000 -375.250 -365.750 -1200.000 -1200.000 -900.000 -906.250 -720.100 -720.000 -375.250 -365.750 -1200.000 -1200.000 -900.000 -906.250 -720.100 -720.000 -375.250 -365.750 -1200.000 -1200.500 -1202.335 -900.000 -902.375 -913.000 -720.000 -735.200 -742.100 -1200.000 -1200.000 -366.000 -390.800 -390.050 -900.000 -906.250 -720.100 -720.000 
49070 -0.3333 1.0000 0.0000 -1.0000 0.0000 -1.0000 -505.800 -542.850 -1200.000 -1241.835 -900.000 -1008.500 -777.200 -729.200 -505.800 -542.850 -1200.000 -1241.835 -900.000 -1008.500 -777.200 -729.200 -505.800 -542.850 -1200.000 -1240.665 -1209.000 -900.000 -911.375 -938.250 -774.500 -760.100 -812.600 -1200.000 -1241.835 -514.050 -663.850 -631.950 -900.000 -1008.500 -777.200 -729.200 
49071 -0.3333 1.0000 0.0000 -1.0000 0.0000 -0.6667 -537.700 -513.650 -1200.000 -1206.665 -900.000 -985.125 -757.200 -724.500 -537.700 -513.650 -1200.000 -1206.665 -900.000 -985.125 -757.200 -724.500 -537.700 -513.650 -1200.000 -1253.165 -1208.835 -946.875 -922.000 -935.000 -743.400 -774.700 -858.800 -1200.000 -1206.665 -582.150 -563.550 -709.300 -900.000 -985.125 -757.200 -724.500 
49072 -0.3333 1.0000 0.0000 -1.0000 0.0000 -0.3333 -569.050 -485.900 -1200.000 -1214.835 -900.000 -1006.375 -738.100 -726.900 -569.050 -485.900 -1200.000 -1214.835 -900.000 -1006.375 -738.100 -726.900 -569.050 -485.900 -1206.665 -1289.000 -1210.665 -1023.500 -914.375 -1044.375 -784.700 -774.900 -831.300 -1200.000 -1214.835 -637.250 -621.850 -690.950 -900.000 -1006.375 -738.100 -726.900 
49073 -0.3333 1.0000 0.0000 -1.0000 0.0000 0.0000 -462.900 -360.000 -1200.000 -1200.000 -900.000 -900.000 -721.300 -720.000 -462.900 -360.000 -1200.000 -1200.000 -900.000 -900.000 -721.300 -720.000 -462.900 -360.000 -1200.000 -1200.665 -1204.835 -900.000 -1144.250 -909.875 -720.000 -736.900 -1264.000 -1200.000 -1200.000 -437.200 -360.000 -541.100 -900.000 -900.000 -721.300 -720.000 
49074 -0.3333 1.0000 0.0000 -1.0000 0.0000 0.3333 -390.800 -360.000 -1200.000 -1200.000 -900.000 -900.000 -722.400 -720.000 -390.800 -360.000 -1200.000 -1200.000 -900.000 -900.000 -722.400 -720.000 -390.800 -360.000 -1200.000 -1200.500 -1329.665 -900.000 -906.750 -904.875 -720.000 -731.700 -755.100 -1200.000 -1200.000 -372.900 -375.100 -393.450 -900.000 -900.000 -722.400 -720.000 
49075 -0.3333 1.0000 0.0000 -1.0000 0.0000 0.6667 -367.400 -372.450 -1200.000 -1200.000 -900.000 -900.000 -721.700 -720.000 -367.400 -372.450 -1200.000 -1200.000 -900.000 -900.000 -721.700 -720.000 -367.400 -372.450 -1200.000 -1200.500 -1207.665 -900.000 -905.250 -958.250 -720.000 -739.600 -753.700 -1200.000 -1200.000 -379.950 -374.550 -404.700 -900.000 -900.000 -721.700 -720.000 
49076 -0.3333 1.0000 0.0000 -1.0000 0.0000 1.0000 -376.250 -360.000 -1200.000 -1200.000 -900.000 -917.000 -721.400 -720.000 -376.250 -360.000 -1200.000 -1200.000 -900.000 -917.000 -721.400 -720.000 -376.250 -360.000 -1200.000 -1200.335 -1211.165 -900.000 -904.875 -905.000 -720.000 -727.800 -768.800 -1200.000 -1200.000 -397.600 -360.950 -404.150 -900.000 -917.000 -721.400 -720.000 
49077 -0.3333 1.0000 0.0000 -1.0000 0.3333 -1.0000 -398.950 -360.000 -1200.000 -1200.000 -900.000 -911.750 -730.500 -720.000 -398.950 -360.000 -1200.000 -1200.000 -900.000 -911.750 -730.500 -720.000 -398.950 -360.000 -1200.000 -1232.835 -1204.335 -900.000 -958.875 -909.000 -727.400 -744.400 -923.300 -1200.000 -1200.000 -380.300 -372.050 -384.500 -900.000 -911.750 -730.500 -720.000 
49078 -0.3333 1.0000 0.0000 -1.0000 0.3333 -0.6667 -381.950 -389.750 -1200.000 -1243.000 -900.000 -900.000 -866.300 -720.000 -381.950 -389.750 -1200.000 -1243.000 -900.000 -900.000 -866.300 -720.000 -381.950 -389.750 -1332.000 -1201.835 -1343.500 -900.000 -968.125 -956.125 -848.500 -809.500 -775.900 -1200.000 -1243.000 -420.800 -425.100 -511.150 -900.000 -900.000 -866.300 -720.000 
49079 -0.3333 1.0000 0.0000 -1.0000 0.3333 -0.3333 -434.350 -430.400 -1200.000 -1200.000 -900.000 -1037.875 -722.400 -720.000 -434.350 -430.400 -1200.000 -1200.000 -900.000 -1037.875 -722.400 -720.000 -434.350 -430.400 -1289.665 -1255.665 -1320.835 -900.000 -1105.000 -1125.375 -865.700 -989.800 -750.100 -1200.000 -1200.000 -439.950 -485.300 -496.300 -900.000 -1037.875 -722.400 -720.000 
49080 -0.3333 1.0000 0.0000 -1.0000 0.3333 0.0000 -432.700 -455.050 -1200.000 -1200.000 -1151.000 -944.000 -721.200 -743.500 -432.700 -455.050 -1200.000 -1200.000 -1151.000 -944.000 -721.200 -743.500 -432.700 -455.050 -1200.000 -1219.165 -1377.335 -989.875 -1095.500 -958.375 -952.100 -721.400 -766.100 -1200.000 -1200.000 -516.850 -474.700 -533.550 -1151.000 -944.000 -721.200 -743.500 
49081 -0.3333 1.0000 0.0000 -1.0000 0.3333 0.3333 -673.150 -523.900 -1543.000 -1236.835 -1248.000 -1096.000 -903.500 -720.000 -673.150 -523.900 -1543.000 -1236.835 -1248.000 -1096.000 -903.500 -720.000 -673.150 -523.900 -1445.000 -1241.665 -1547.665 -1097.500 -1133.875 -920.750 -1013.800 -1180.400 -1519.200 -1543.000 -1236.835 -390.100 -592.350 -437.950 -1248.000 -1096.000 -903.500 -720.000 
49082 -0.3333 1.0000 0.0000 -1.0000 0.3333 0.6667 -640.850 -628.400 -1214.500 -1325.165 -974.625 -1007.750 -918.200 -899.700 -640.850 -628.400 -1214.500 -1325.165 -974.625 -1007.750 -918.200 -899.700 -640.850 -628.400 -1332.665 -1312.835 -1360.165 -1073.625 -1138.625 -1107.500 -953.600 -974.700 -984.000 -1214.500 -1325.165 -703.500 -617.150 -643.300 -974.625 -1007.750 -918.200 -899.700 
49083 -0.3333 1.0000 0.0000 -1.0000 0.3333 1.0000 -657.750 -527.550 -1280.000 -1259.000 -998.125 -1028.375 -856.400 -853.300 -657.750 -527.550 -1280.000 -1259.000 -998.125 -1028.375 -856.400 -853.300 -657.750 -527.550 -1325.835 -1247.665 -1268.165 -1032.125 -1056.750 -1021.750 -924.100 -832.100 -911.600 -1280.000 -1259.000 -611.000 -604.200 -602.500 -998.125 -1028.375 -856.400 -853.300 
49084 -0.3333 1.0000 0.0000 -1.0000 0.6667 -1.0000 -380.250 -361.900 -1200.000 -1285.835 -900.000 -900.000 -735.100 -720.000 -380.250 -361.900 -1200.000 -1285.835 -900.000 -900.000 -735.100 -720.000 -380.250 -361.900 -1218.335 -1200.835 -1336.000 -900.000 -988.500 -964.125 -755.400 -849.300 -778.100 -1200.000 -1285.835 -420.600 -470.750 -451.100 -900.000 -900.000 -735.100 -720.000 
49085 -0.3333 1.0000 0.0000 -1.0000 0.6667 -0.6667 -384.300 -360.000 -1200.000 -1207.335 -900.000 -943.500 -724.600 -720.000 -384.300 -360.000 -1200.000 -1207.335 -900.000 -943.500 -724.600 -720.000 -384.300 -360.000 -1282.835 -1200.665 -1219.835 -900.000 -936.625 -1025.500 -789.900 -823.700 -812.700 -1200.000 -1207.335 -382.250 -419.050 -432.750 -900.000 -943.500 -724.600 -720.000 
49086 -0.3333 1.0000 0.0000 -1.0000 0.6667 -0.3333 -394.000 -361.150 -1225.665 -1200.000 -900.000 -907.250 -720.900 -720.000 -394.000 -361.150 -1225.665 -1200.000 -900.000 -907.250 -720.900 -720.000 -394.000 -361.150 -1200.000 -1247.665 -1217.500 -900.000 -1015.125 -1061.750 -736.600 -724.700 -805.900 -1225.665 -1200.000 -386.800 -408.100 -430.350 -900.000 -907.250 -720.900 -720.000 
49087 -0.3333 1.0000 0.0000 -1.0000 0.6667 0.0000 -421.350 -386.250 -1200.000 -1200.000 -900.000 -900.000 -741.400 -720.000 -421.350 -386.250 -1200.000 -1200.000 -900.000 -900.000 -741.400 -720.000 -421.350 -386.250 -1200.000 -1206.835 -1230.165 -906.625 -1002.750 -948.875 -784.700 -721.900 -745.900 -1200.000 -1200.000 -458.500 -467.200 -428.950 -900.000 -900.000 -741.400 -720.000 
49088 -0.3333 1.0000 0.0000 -1.0000 0.6667 0.3333 -436.850 -457.650 -1221.000 -1206.665 -1015.375 -900.000 -979.200 -720.000 -436.850 -457.650 -1221.000 -1206.665 -1015.375 -900.000 -979.200 -720.000 -436.850 -457.650 -1200.000 -1247.665 -1239.665 -1130.125 -928.500 -912.750 -854.400 -757.500 -1066.000 -1221.000 -1206.665 -411.950 -546.800 -559.700 -1015.375 -900.000 -979.200 -720.000 
49089 -0.3333 1.0000 0.0000 -1.0000 0.6667 0.6667 -546.800 -539.150 -1250.000 -1465.165 -1108.500 -1285.375 -1032.800 -722.300 -546.800 -539.150 -1250.000 -1465.165 -1108.500 -1285.375 -1032.800 -722.300 -546.800 -539.150 -1202.835 -1214.335 -1391.165 -1138.875 -1314.500 -919.875 -1001.100 -916.700 -1502.000 -1250.000 -1465.165 -465.900 -699.600 -567.600 -1108.500 -1285.375 -1032.800 -722.300 
49090 -0.3333 1.0000 0.0000 -1.0000 0.6667 1.0000 -782.900 -766.700 -1297.165 -1365.000 -1126.125 -1153.625 -1069.200 -959.700 -782.900 -766.700 -1297.165 -1365.000 -1126.125 -1153.625 -1069.200 -959.700 -782.900 -766.700 -1396.165 -1448.835 -1428.835 -1173.875 -1221.375 -1345.000 -1110.700 -1087.600 -1047.200 -1297.165 -1365.000 -759.150 -803.800 -732.000 -1126.125 -1153.625 -1069.200 -959.700 
49091 -0.3333 1.0000 0.0000 -1.0000 1.0000 -1.0000 -372.100 -360.000 -1200.000 -1200.000 -900.000 -900.000 -723.100 -720.000 -372.100 -360.000 -1200.000 -1200.000 -900.000 -900.000 -723.100 -720.000 -372.100 -360.000 -1200.000 -1200.665 -1410.165 -986.625 -1076.000 -970.875 -757.800 -746.500 -741.800 -1200.000 -1200.000 -387.400 -378.400 -397.450 -900.000 -900.000 -723.100 -720.000 
49092 -0.3333 1.0000 0.0000 -1.0000 1.0000 -0.6667 -396.700 -370.750 -1200.000 -1200.000 -900.000 -900.000 -724.500 -720.000 -396.700 -370.750 -1200.000 -1200.000 -900.000 -900.000 -724.500 -720.000 -396.700 -370.750 -1200.000 -1200.500 -1361.165 -926.750 -967.250 -988.875 -731.200 -723.300 -767.500 -1200.000 -1200.000 -436.150 -372.250 -421.900 -900.000 -900.000 -724.500 -720.000 
49093 -0.3333 1.0000 0.0000 -1.0000 1.0000 -0.3333 -427.350 -391.150 -1224.165 -1200.000 -931.875 -900.000 -720.300 -720.000 -427.350 -391.150 -1224.165 -1200.000 -931.875 -900.000 -720.300 -720.000 -427.350 -391.150 -1508.335 -1200.335 -1422.500 -1013.500 -958.875 -1158.750 -740.200 -836.100 -873.900 -1224.165 -1200.000 -493.450 -384.650 -431.350 -931.875 -900.000 -720.300 -720.000 
49094 -0.3333 1.0000 0.0000 -1.0000 1.0000 0.0000 -368.000 -370.950 -1400.000 -1200.000 -900.000 -900.000 -720.100 -720.000 -368.000 -370.950 -1400.000 -1200.000 -900.000 -900.000 -720.100 -720.000 -368.000 -370.950 -1200.000 -1203.165 -1218.665 -917.250 -949.000 -954.375 -749.500 -744.900 -748.100 -1400.000 -1200.000 -451.800 -425.000 -428.500 -900.000 -900.000 -720.100 -720.000 
49095 -0.3333 1.0000 0.0000 -1.0000 1.0000 0.3333 -407.100 -367.550 -1214.335 -1200.000 -900.000 -924.000 -720.100 -720.000 -407.100 -367.550 -1214.335 -1200.000 -900.000 -924.000 -720.100 -720.000 -407.100 -367.550 -1200.000 -1208.335 -1238.335 -925.750 -921.375 -968.625 -741.000 -735.600 -773.600 -1214.335 -1200.000 -413.200 -388.650 -409.700 -900.000 -924.000 -720.100 -720.000 
49096 -0.3333 1.0000 0.0000 -1.0000 1.0000 0.6667 -376.550 -369.950 -1215.165 -1389.000 -1106.000 -900.000 -735.300 -720.000 -376.550 -369.950 -1215.165 -1389.000 -1106.000 -900.000 -735.300 -720.000 -376.550 -369.950 -1239.665 -1573.165 -1204.835 -906.625 -1085.000 -1407.875 -723.300 -1214.300 -1291.600 -1215.165 -1389.000 -511.050 -689.650 -510.300 -1106.000 -900.000 -735.300 -720.000 
